Region,Year,ctyp,calfin,pseudo,penilia,tlong,cham,echino,larvaceans,para,gas,acarspp,mlucens,evadnespp,salps,oithspp,cirr,chaeto,hyper,gam,evadnord,calminor,copepoda,clauso,dec,euph,prot,acarlong,euc,pel,poly,podon,fish,bry,fur,calspp,oncaea,cory,ost,tstyl,oithspin,mysids,temspp,tort,paraspp,scyphz,anthz,siph,hydrom,coel,ctenop,euph1,thysin,megan,thysra,thyslo,eupham,euphkr,euphspp,thysgr,nemaspp,stylspp,stylel,nemame,thysspp,shysac,thypsp,nemabo,thecos,spirre,spirhe,spirin,spirtr,spirspp,clispp,crevir,diatri,clicus,clipyr,cavunc,cavoli,cavlon,stysub,spirbu,crespp
1,1987,38832,1777,1506.6,1.34E+05,4113,95.6,9003.2,28642,1048.8,4842.8,2141.6,312,6872.4,10918,6523.8,953.8,6312.4,1581.2,0,0,1397.8,0,1398.4,3095.4,116.4,332.8,0,3184.4,95.6,1790,0,0,0,873.8,0,5669.2,1844.2,2073,1132.8,0,0,1858.8,0,0,0,0,0,0,765.8,0,116.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,0,0,0,0,1152.8,0,0,0,0,0,0,0,0,0,0,0
1,1988,2836.3,47.333,94.667,9371.3,0,0,0,3667.7,3153.7,628.67,556,425.67,475.67,15808,1956.7,130,14386,2098,0,0,946.33,0,142,21939,0,0,0,6664.3,0,82.667,0,1082,142,1467.3,142.67,14114,4125.7,29700,426.67,0,0,1580.7,0,142.67,0,0,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0
1,1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1994,277,0,0,20451,0,0,0,11755,561.33,3509.3,18.333,0,18.333,2716.3,2863.7,716,8136,5391,101.67,0,1566.7,0,0,25641,36.667,345.67,0,2805.7,0,8009.3,0,2756.7,779.67,1821.7,0,7236,3887.7,2392,1251.7,0,99.333,0,0,508.67,0,0,508.67,0,836,0,36.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427.7,0,0,0,0,470.67,0,0,0,0,0,0,0,0,0,0,0
1,1995,1452.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1996,1367.5,85,0,11408,0,0,0,10170,342,995,797.5,0,0,454,1987,0,7271,2445,114,0,114,0,0,10548,0,0,0,0,0,0,114,0,0,4836.5,0,6178.5,3261,8259,1564.5,0,0,8745.5,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,425
1,1997,85,204,102,17334,0,0,339.5,3335,458.5,8275,0,0,85,5462,1377.5,1867.5,7838,3009.5,254.5,0,441.5,0,85,26116,0,170,0,5689,254.5,611.5,0,254.5,85,1616.5,0,817,4164.5,19172,901,0,0,0,0,0,0,0,3736.5,0,782.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4911.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1999,0,0,0,6468,0,0,67,200.5,19042,255,0,0,0,0,0,0,17432,510,127.5,0,0,0,67,10066,0,0,0,4391.5,67,60.5,0,0,133.5,0,0,200.5,2045.5,303,1937.5,0,0,0,0,133.5,0,0,182,0,5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,0,0,0,0,0,0,0,0,0,0,0
1,2000,8041.5,0,0,2.82E+05,0,0,5527.5,10959,1579.5,558.5,790,0,58755,1021,1348.5,1396.5,15284,0,0,0,1117.5,0,0,16094,0,0,0,1628,558.5,2465.5,0,2186.5,1810.5,790,0,0,1579.5,0,8407,0,0,279.5,0,0,0,0,1348.5,0,510.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2001,43894,104,2406,1664,3515.5,0,0,15346,2434,305,610.5,0,138.5,46702,3279.5,0,1248,19423,0,0,971,0,0,1560,0,0,0,624,0,0,0,783.5,0,0,0,853,1997,0,69.5,0,0,0,0,0,0,0,1116,0,2912.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2002,141,0,0,32549,0,0,3381.3,21149,3017.7,9641.3,0,0,1603.3,4268.3,7822,793,20475,6100,264.33,0,1057.3,281.67,0,24958,793,141,0,16092,0,1744.3,0,4620.7,17446,18347,0,22237,11411,13093,8266,0,0,0,0,1821,0,0,1522.7,0,1532.3,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,2004,72.75,72.75,0,1.22E+05,804.25,0,116.25,50346,7345.8,640,963.25,0,47668,40622,2338.5,72.75,12610,5273.2,0,0,1687.2,0,0,19245,116.25,218.25,0,1.17E+05,363.75,72.75,0,890.5,0,35863,0,21594,9951.2,2996.2,3891.5,0,0,556,0,16401,0,0,349,0,8249.8,0,116.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.75,0,0,0,0,145.5,0,0,0,0,0,0,0,0,0,0,0
1,2005,905.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2006,1531.8,0,29.4,2.27E+05,0,0,7617,24568,383,1716.8,241.8,0,10759,8102.4,12474,0,12736,8118.6,0,0,3081.2,59,2116.4,3510.6,0,2675.8,290.2,11629,0,647,29.4,692,542.8,7549.4,0,7722.6,9694,8520,4508.6,0,141,0,0,13408,0,0,1394.4,0,145.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.6,0,0,0,0,592.2,0,0,0,0,0,0,0,0,0,0,0
1,2007,92.667,0,0,7462.3,0,0,674.67,6297,0,1407.7,0,0,89.667,3877.7,1074.3,1968.7,7655.3,5651.7,0,0,202.67,370.67,0,14950,0,92.667,0,3727.3,370.67,199.33,0,789.67,0,4610.3,0,65,2150,92.667,4539,0,44.667,0,0,316.33,0,0,65,0,134.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2008,188.67,0,0,83756,0,0,640.67,2134.7,633,2352.3,467.33,0,1511.3,7054.3,11034,14868,5147.7,25019,0,0,568.67,0,377,28358,0,279,0,11983,0,377,0,3446.3,90.333,279,0,1570.7,6049,4856,3371.7,0,90.333,0,0,188.67,0,0,2352.3,0,1419.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.67,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0
1,2009,21680,288,863.67,60494,1727,0,3653,23032,60.667,3347.3,484.67,0,10362,6937.3,2939,1423.3,10129,11304,0,667.67,5484.3,0,0,10436,0,364.33,0,13265,356,409.33,1439.3,2261.7,196.67,348.67,0,1280,2522,1500,1672.7,0,121.33,0,0,1248,0,0,1386.7,0,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2010,1329,0,0,36768,0,0,433,15440,144.5,1935.5,58,0,1937,32319,1271.5,0,4625.5,4882,0,0,4631.5,0,0,16147,0,577.5,0,2166.5,0,2165.5,318.5,664.5,144.5,3502.5,0,1216.5,1185.5,722,2313.5,0,0,0,0,347.5,0,0,1965,0,144.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2011,5609.5,0,0,1.21E+05,0,0,0,16424,2371.5,528,694,0,5117.5,21622,6391,296.5,3528,16156,296.5,0,8674.5,231.5,0,10750,0,0,0,6231.5,0,0,889.5,231.5,0,26619,0,24811,6426.5,925,8348.5,4163,528,0,0,25323,0,0,1055.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2012,647,910.5,0,5.63E+05,0,0,215.5,20704,0,34193,3642.5,0,7500.5,4193,5152,0,11334,14784,0,0,4073.5,0,0,21972,0,215.5,0,6828.5,215.5,215.5,0,1773,910.5,7668,0,31895,8746,43434,6805.5,0,215.5,0,0,42008,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2013,11276,3664,859,29786,0,0,1040,19948,7722.5,2015,116,232,5071.5,59299,7007,148.5,4198,5688.5,0,0,729,891.5,0,6542.5,148.5,116,0,2345,0,116,529,297,0,13546,0,11075,4662.5,1537,413,0,0,0,0,743,0,0,1407.5,0,910.5,0,148.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1979,221.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1980,0,0,0,25823,3147.5,0,242,11948,484,13971,0,0,0,1220,0,0,5430,279.5,0,502.5,363,121,605.5,4060,0,2309.5,0,726.5,0,0,0,242,0,968.5,0,0,2421,10273,484,3026.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7963.5,5448.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.5
2,1981,10,71.5,0,57,1602.5,0,114.5,1071.5,20.5,751.5,73.5,458.5,0,83.5,877.5,0,2666,682,0,20.5,224,30.5,163.5,517.5,226.5,110,0,0,0,193,0,83.5,0,2196.5,0,983.5,1245.5,1775.5,210,1282,0,0,0,476,0,0,264.5,0,146.5,0,216.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,293
2,1982,493.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1983,6466,3544.7,948.33,42767,3150.7,0,0,16589,948.33,448.33,0,0,532,16510,3712,177.33,2650.7,5339.7,0,13820,202.67,0,135.33,5429.7,312.67,58,0,6756.7,0,861,813,341.67,0,886.67,4722.7,87,683.67,3057,164.33,29,0,0,0,0,0,0,709.33,0,709.33,0,312.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.33,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0
2,1984,1040.2,817.25,942.5,4775,5174,0,0,4950.2,0,309,0,186.75,436.75,3496.2,729.5,0,2511.2,1641.5,0,0,619.25,246.75,0,2992,700,10.5,10.5,2362.8,0,31.75,97,0,0,145.5,0,746,339.75,420,830,566,17.75,0,0,351,0,0,48.5,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,52.75
2,1985,48,87.5,39,176.5,472,78.5,48,2058.5,59,322,0,59,59,1506,1201.5,19.5,2835.5,487.5,0,0,3066.5,28.5,921,677,276.5,0,0,300.5,0,126.5,0,320,0,2015.5,0,1625.5,677,1393,683.5,0,0,0,0,226.5,0,0,132.5,0,0,0,276.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.5,56.5,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,19.5
2,1986,692.4,1585.8,392.2,32741,590.6,23.4,219.6,6254.4,476.2,441.6,141.6,55.6,3121,7599.2,1487.2,242,7268.8,2646.8,188,0,1775.4,0,100.6,2577.8,1221.8,107.6,0,3536.8,0,3807.6,3335.8,160.4,3.4,2134.4,0,878.4,2051.8,7086.8,1149.6,470,0,661.4,0,409,0,0,2546.8,0,1079.8,0,222.8,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,77.6,0,0,0,0,0,0,0,0,0,0,0
2,1987,3203,9265.7,175.67,10122,28,0,646.67,7097.3,615.33,495.33,72,1137.3,3377,7800,1740,0,2508,1707.7,0,0,783.33,0,503.33,922.67,315.33,40,0,1381.3,40,243.67,40,135.67,0,575.33,0,3261.7,967,2657,947,0,0,72,0,0,0,0,95.667,0,127.67,0,315.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,415.33,0,0,0,0,0,0,0,0,0,0,0
2,1988,922,260,0,622.67,1864.3,0,0,2533.7,749.67,438.33,91.667,1297.3,0,73,1950.7,0,5595.7,2217,13,0,838,0,1155.3,3618,95.667,450.67,0,2247,30,43,88.667,0,0,2110.3,0,3290.3,1933.3,44284,1497,0,0,144.33,0,161.67,0,0,13,0,231,0,95.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.67,0,0,0,0,174.33,0,0,0,0,0,0,0,0,0,0,0
2,1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
